file;f1;fitness;precision;generalisation;simplicity;method
base log;0.38161172192051923;0.9635161009573542;0.2379216809562814;0.775377234245489;0.6666666666666666;TBR
0.8;0.38165580226155377;0.9637376749450406;0.23794244034829803;0.7539564654733;0.6666666666666666;TBR
0.7;0.3816723477557195;0.963541990813926;0.23796723522375096;0.7518589250214122;0.6666666666666666;TBR
0.6;0.38187294097357655;0.9639098837209302;0.2381007521267171;0.7628752503274869;0.6666666666666666;TBR
0.5;0.3814806585206536;0.9634620413143903;0.2378230922250517;0.7525487623402312;0.6666666666666666;TBR
0.4;0.3816112666796472;0.9634572401970358;0.2379249163272713;0.7428451689527833;0.6666666666666666;TBR
0.3;0.38165899864102226;0.9629327902240326;0.23799404095625887;0.7188096959363113;0.6666666666666666;TBR
0.2;0.38091422916692047;0.9623539593249676;0.23745032713844183;0.7137156719708722;0.6666666666666666;TBR
0.1;0.381855541120693;0.9629727819017321;0.23814446522923438;0.6738911069090374;0.6666666666666666;TBR
0.05;0.38058498350973535;0.9617965926690759;0.23722838279597458;0.6336666036927021;0.6666666666666666;TBR
0.01;0.25786943846299804;0.9649737302977233;0.14881915237787124;0.452370588258457;0.6666666666666666;TBR
0.005;0.38116527108091636;0.9632867132867133;0.23758865248226946;0.4109657017690146;0.6666666666666666;TBR
0.001;0.23697104677060127;0.9333333333333333;0.13571428571428568;0.2667462392312011;0.6666666666666666;TBR
