file;f1;fitness;precision;generalisation;simplicity;method
base log;0.38161172192051923;0.9635161009573542;0.2379216809562814;0.775377234245489;0.6666666666666666;TBR
0.8;0.38157000293989335;0.9634402287976164;0.23789387422264652;0.7712297665257178;0.6666666666666666;TBR
0.7;0.38154801435319474;0.9634299342881631;0.23787740797528334;0.7646149972711834;0.6666666666666666;TBR
0.6;0.3815853636489815;0.9634570765661253;0.23790478856257002;0.7606137813603844;0.6666666666666666;TBR
0.5;0.3817055594038314;0.9636151257867117;0.23798859539543948;0.7404848869319042;0.6666666666666666;TBR
0.4;0.38172222849388443;0.9636026605604623;0.23800231573322106;0.7333586975048065;0.6666666666666666;TBR
0.3;0.38171314756926034;0.9635940680430357;0.23799577956597529;0.7226698043756941;0.6666666666666666;TBR
0.2;0.3818173222644261;0.9635068397360256;0.23808210510946537;0.7052046944627763;0.6666666666666666;TBR
0.1;0.381850176953027;0.9628102798000175;0.23815023260353296;0.6647498190604335;0.6666666666666666;TBR
0.05;0.3819427743034681;0.961402890377159;0.23830858787363463;0.6242585320526108;0.6666666666666666;TBR
0.01;0.3787956767884715;0.9411764705882353;0.23711340206185572;0.514681785093995;0.6666666666666666;TBR
0.005;0.3737920058584793;0.9162929745889388;0.23478503629257397;0.4781408061874619;0.6666666666666666;TBR
0.001;0.24532608506263834;0.847682119205298;0.14341590612777055;0.2788266682632681;0.6666666666666666;TBR
