file;f1;fitness;precision;generalisation;simplicity;method
base_event_log;0.49443673344523115;1.0;0.3284064804374959;-1;-1;token based replay
sample 0.8;0.49443673344523115;1.0;0.3284064804374959;-1;-1;token based replay
sample 0.7;0.4895296608523556;0.9999885624092141;0.3240920809831045;-1;-1;token based replay
sample 0.6;0.5244135454315245;1.0;0.355393304003245;-1;-1;token based replay
sample 0.5;0.36137542128681616;0.9999882961541162;0.22053639298897842;-1;-1;token based replay
sample 0.4;0.6078684341646577;0.999971886872776;0.4366511838827888;-1;-1;token based replay
sample 0.3;0.3872364901073771;0.9999302345230376;0.24011144533754125;-1;-1;token based replay
sample 0.2;0.6170971300554884;0.9999884018974495;0.4462354784860151;-1;-1;token based replay
sample 0.1;0.41766697374851375;0.9998257374078446;0.26396857221882386;-1;-1;token based replay
sample 0.05;0.37874158861537677;0.9995968808806711;0.23363164733502984;-1;-1;token based replay
sample 0.01;0.38718844142771297;0.9992849192536623;0.24011172719832996;-1;-1;token based replay
sample 0.005;0.4757647762517013;0.9978029630574123;0.31234810526419;-1;-1;token based replay
sample 0.001;0.7539335157816449;0.9937579401694436;0.6073590537562419;-1;-1;token based replay
