file;f1;fitness;precision;generalisation;simplicity;method
base log;0.9258542906562569;0.9311004951231698;0.9206668735195513;0.7003622486595891;0.5675675675675675;TBR
0.8;0.9260594103617612;0.9314424684008829;0.9207382150986522;0.6924302650570657;0.5675675675675675;TBR
0.7;0.9256136383892499;0.9304488008255949;0.9208284688891771;0.6750096306212057;0.5675675675675675;TBR
0.6;0.9259844102484069;0.9319910211914739;0.9200547278044862;0.6614419478009279;0.5675675675675675;TBR
0.5;0.9257812243887161;0.931301968569412;0.9203255482638941;0.6653996842207651;0.5675675675675675;TBR
0.4;0.9257002340111952;0.9314064646810941;0.9200634956630195;0.6267972160827393;0.5675675675675675;TBR
0.3;0.9245051965262646;0.9307745037839109;0.9183197790783106;0.6121889627181752;0.5675675675675675;TBR
0.2;0.9263767491764593;0.932161629434954;0.9206632265897708;0.5750967381533914;0.5675675675675675;TBR
0.1;0.925642734623635;0.9327302631578948;0.9186621056632459;0.5208340912593197;0.5675675675675675;TBR
0.05;0.9223585035106263;0.9361771409964181;0.9089418777943368;0.4308343692772931;0.5675675675675675;TBR
0.01;0.7233697667922836;0.937799043062201;0.5887509130752374;0.24595044320174286;0.5675675675675675;TBR
0.005;0.9098195369732242;0.9399293286219081;0.881578947368421;0.21923424798846447;0.5675675675675675;TBR
0.001;0.6279863481228668;0.9230769230769231;0.4758620689655172;0.12108405387751864;0.5675675675675675;TBR
