file;f1;fitness;precision;generalisation;simplicity;method
base log;0.9258542906562569;0.9311004951231698;0.9206668735195513;0.7003622486595891;0.5675675675675675;TBR
0.8;0.9258175529072472;0.9311162939455614;0.9205787781350483;0.6852506276315278;0.5675675675675675;TBR
0.7;0.9257946097106523;0.9310296508728788;0.9206181110870975;0.6803067786339396;0.5675675675675675;TBR
0.6;0.9256757611246003;0.9308870007998049;0.9205225431778385;0.6633946102095483;0.5675675675675675;TBR
0.5;0.9259431274989414;0.931036177187528;0.9209054957043502;0.653821970710569;0.5675675675675675;TBR
0.4;0.9259317125299331;0.9311898423100553;0.920732631259944;0.6372969635981813;0.5675675675675675;TBR
0.3;0.9247087464760629;0.9313206311077141;0.9181900818099182;0.613699540567365;0.5675675675675675;TBR
0.2;0.9246209925138503;0.9313121354038287;0.9180253106829324;0.5918591995141326;0.5675675675675675;TBR
0.1;0.9231008695068054;0.9316576310169213;0.9146998558093649;0.5316939218376965;0.5675675675675675;TBR
0.05;0.9231434052042733;0.9312952005259698;0.9151330798479087;0.46021576580851176;0.5675675675675675;TBR
0.01;0.8737573385518592;0.9318181818181819;0.8225075528700907;0.29792573388718147;0.5675675675675675;TBR
0.005;0.8736484799156484;0.934931506849315;0.8199052132701422;0.2314287383965853;0.5675675675675675;TBR
0.001;0.6436233611442193;0.9310344827586207;0.4918032786885246;0.11584513985983014;0.5675675675675675;TBR
