file;f1;fitness;precision;generalisation;simplicity;method
base log;0.9227440067498451;0.8939645941891904;0.9534380489295079;0.7678385190689969;0.5632183908045977;TBR
0.8;0.9225209739699264;0.8939820552469158;0.952942095803704;0.7584840058673238;0.5632183908045977;TBR
0.7;0.9227374421736235;0.8943843549338312;0.9529470387243736;0.7461488440770654;0.5632183908045977;TBR
0.6;0.9226815797819211;0.8945197119993111;0.9526743094936967;0.7406571142176712;0.5632183908045977;TBR
0.5;0.9196428027985414;0.8933796970169375;0.9474968151139782;0.6982572321689756;0.5632183908045977;TBR
0.4;0.9194012897851743;0.8930459543718847;0.9473595125253893;0.6730000667767848;0.5632183908045977;TBR
0.3;0.91945273663175;0.8932692384182654;0.9472175676867449;0.6558906365533979;0.5632183908045977;TBR
0.2;0.9086566828796138;0.8938883090621483;0.9239212457981753;0.5900586506936605;0.5632183908045977;TBR
0.1;0.9029553340399383;0.8947621611200635;0.9112999403697079;0.46155802315979966;0.5632183908045977;TBR
0.05;0.7289511521453294;0.8940218399885471;0.6153364632237872;0.38558986404196927;0.5632183908045977;TBR
0.01;0.7082486327692695;0.8876755703499228;0.5891608391608392;0.20242774169193412;0.5632183908045977;TBR
0.005;0.4852643179636675;0.8916906192840346;0.33333333333333337;0.13256276274333045;0.5632183908045977;TBR
0.001;0.4163582531458179;0.8012820512820513;0.28125;0.0;0.5632183908045977;TBR
