file;f1;fitness;precision;generalisation;simplicity;method
base log;0.24141336289673684;0.941847209791407;0.1384504201183846;0.8215471360856226;0.6486486486486487;TBR
0.8;0.24130736613296397;0.9413614348552468;0.13839119219293883;0.8136044887180673;0.6486486486486487;TBR
0.7;0.24136318330958986;0.941644885451839;0.13842178378564451;0.8048293185618525;0.6486486486486487;TBR
0.6;0.24128088478665968;0.9415703896483139;0.13836925882830609;0.7991141391693029;0.6486486486486487;TBR
0.5;0.24148947972628487;0.9421716895630774;0.13849347845754056;0.7914325350362899;0.6486486486486487;TBR
0.4;0.24154315245002017;0.9423478296869432;0.1385249783741257;0.7791577068826914;0.6486486486486487;TBR
0.3;0.24160098885983824;0.9420662670396558;0.13856911445671205;0.7544262535312464;0.6486486486486487;TBR
0.2;0.24195420659555295;0.9423699901712073;0.13879495849984624;0.728745386792067;0.6486486486486487;TBR
0.1;0.24167517301928457;0.93895188787331;0.13868560883260683;0.6625890948800437;0.6486486486486487;TBR
0.05;0.24087097930579815;0.9307338153791473;0.1383359427421158;0.6221994336216059;0.6486486486486487;TBR
0.01;0.22969742123602657;0.879338058417334;0.1321023536786915;0.5359676421997093;0.6486486486486487;TBR
0.005;0.22786271323133456;0.8632936654593835;0.131253223310985;0.4491434185446457;0.6486486486486487;TBR
0.001;0.22019933809880254;0.8145195578231292;0.12730806608357625;0.16638084810634757;0.6486486486486487;TBR
